chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3347341,1484.715975682295,1644.1125947529815,2775.1352686339906,0.0760128909271075,-164.59457,142.70744,-41.489227,41.226192,16.171186,-5.588592,7.6330695,5.6201997,0.8107262,-10.478095,-2.3444362,-0.49634734,-3.0657644,-0.59395725,1.1482642,0.7353192,1.0475485,1.9838735,3.4971964,5.3035975,reggae
0.4492127,2455.3491789435293,2821.1684891747145,5584.343958454177,0.08757227921983758,-104.12182,83.90624,18.854332,28.914782,10.624934,9.325369,9.320548,6.5245824,3.0000005,2.4834116,2.7958188,-0.19758025,3.110141,-2.2061284,-1.7458664,-1.5264512,-0.26521564,-0.9314673,-0.94918597,-3.5282407,reggae
0.45761815,4282.077748119587,3111.941275152179,7925.52606356946,0.2237736701227765,-120.30244,16.411486,25.025099,37.238106,9.279241,13.021599,3.2258027,5.973432,4.084741,1.7192081,1.9048557,2.6762865,2.0168796,-1.7191477,2.105344,3.2442868,-2.0613601,2.780347,1.6165596,-4.044804,reggae
0.32428867,2322.1698475078733,2592.6496472130007,5227.513968695621,0.08096405524941995,-169.0167,79.51712,15.224055,42.74861,7.6747274,17.031721,-5.987884,0.5360962,0.05442608,-0.9561834,0.8301567,-1.5881668,-2.8959403,-4.035258,-5.7650456,-2.5763028,-6.5127172,-6.587183,-2.8485904,-1.2036866,reggae
0.34257227,2477.7986525615497,2309.800344582826,4759.479057152697,0.1149432188950116,-140.29031,69.66449,-9.971291,52.164635,3.2395134,4.563588,-3.490684,2.923248,-6.5615134,-2.6554348,-1.7326635,-6.9407825,-5.8332243,-2.694203,2.5413423,-1.8110394,-2.156563,-2.9438698,-1.7929378,-2.713003,reggae
0.39017743,2672.85191269513,2549.7905180017115,5607.942217408643,0.11116763038959783,-123.6702,66.22945,8.166251,49.74261,8.532979,25.891525,-5.3857017,12.881203,-2.562662,6.796757,-3.5737686,7.6419,-2.0511003,4.9222646,3.6714377,4.1358123,-2.0535047,6.7793202,-2.8384755,-2.375996,reggae
0.37071943,2322.0631709816244,2803.7549095790005,5450.165290566995,0.08068951505703789,-121.48996,89.5858,23.790337,32.785526,8.8694725,-2.6014779,6.639092,1.7852178,-2.9367929,-3.094965,-0.69594437,-5.4260287,-6.542307,-4.702367,-3.288922,-6.4562607,-6.642507,-4.406873,-3.161338,-3.9853365,reggae
0.46001703,2954.8185788567075,2690.155876976681,5869.1134919699825,0.12703658219740913,-104.933464,66.42192,-2.3092992,24.60506,8.405308,6.764181,1.6801282,5.182534,1.0469639,2.1926835,2.952221,4.577895,4.1976614,3.092881,-1.4190569,0.23028669,1.084463,-2.3328245,-2.8986354,-2.192573,reggae
0.5695055,4273.650128634408,2876.274872653677,7673.056334741154,0.27463082463263727,-154.97037,-1.4615418,22.34605,30.443342,2.093684,28.623194,17.0027,13.4395485,8.497659,6.5052576,9.79015,10.916587,2.1764443,1.632129,6.3421397,6.9040174,-7.808254,4.7116113,3.4327328,0.67967755,reggae
0.502262,3289.023545845818,3253.310613903925,7286.557821110064,0.1340670014017788,-85.284035,60.939976,34.796627,19.791687,16.711823,7.9517903,9.296489,11.353253,1.3722411,-0.08378116,6.410583,3.6274142,5.6600823,7.200557,-0.8509936,3.2466633,-2.6966462,0.35601622,4.7458854,0.30303088,reggae
0.46922228,2003.6725747242701,2296.3471687254455,4157.357072940836,0.08975349538379737,-251.3707,105.89967,2.1344466,32.512024,16.537008,8.280577,10.363939,5.4908657,0.8717731,8.341185,-0.6393007,9.87901,-1.8562008,4.424777,1.841347,4.24208,-0.20010315,2.253603,0.95222926,1.3119128,reggae
0.39636138,2542.6153583405116,2726.3477239527792,5477.87700750435,0.10157722774071926,-182.20235,83.476616,4.896836,12.707846,30.082264,17.215109,6.1040616,7.693119,7.1432533,8.879248,-2.1418488,5.7274423,1.4597901,-4.9416585,2.9084573,2.1974251,-3.2194936,0.76534116,-1.6918919,-0.6362417,reggae
0.46176106,2525.3329292989506,2839.713227256524,5594.935696418213,0.08219627622293117,-130.3405,84.30857,29.348583,23.83271,8.2713785,13.860327,2.2296014,2.9293911,2.5794442,0.09680089,2.3335178,2.7436357,3.7504766,3.789536,2.1364646,3.1391988,0.16445115,2.395157,-4.119112,-1.7622523,reggae
0.3703933,2173.790199981531,2460.293289414361,4658.666029219838,0.08315697807907967,-162.47736,98.506935,-1.6438147,20.825224,12.04228,11.752096,6.091518,4.96957,1.6865855,3.0405064,-0.87015665,4.1169558,3.4194496,-1.40015,2.275635,-3.7068756,-6.483101,2.5902317,1.4050132,2.2335386,reggae
0.37287915,2169.0749851424653,2576.46539579003,4771.7111822070765,0.07884288295146945,-177.52011,98.31111,14.755117,21.152811,14.985964,10.221001,4.956933,0.841016,4.8558197,6.870386,3.5444672,-0.35191017,0.5710389,1.3686818,2.0101292,-0.31492212,-1.3728127,2.906516,-0.9783117,-0.52055955,reggae
0.37173706,2630.978528430863,2827.50824672709,5697.755492314385,0.11195424279775715,-169.31366,83.94983,11.220506,12.120054,21.05947,9.506829,0.93622756,2.2094207,0.877925,1.6496501,-0.41174096,0.7374362,-4.7798862,-1.7327148,-2.0930526,-1.411708,-4.6562605,-0.19787961,1.9688926,-1.2549882,reggae
0.37585568,2671.459793472698,2716.5596232472026,5699.270976834397,0.11736196708236658,-93.482254,80.19273,-0.31765166,15.255078,4.350633,9.0576935,1.68182,2.550837,-4.29876,0.9954448,-1.7042422,-3.009268,2.2648423,-2.0863934,0.32872862,-4.382725,-4.0597878,-3.1760676,-5.431156,-2.1431112,reggae
0.2990816,2395.488968974987,2300.5325757767164,4791.603998241734,0.11850204526778808,-301.45944,77.23086,-13.6123705,39.30977,1.6105,16.893173,-7.2590737,-3.613347,1.147418,-3.276324,-8.434024,-3.6002204,-2.6138678,-7.234851,-2.4432552,0.76214427,-8.961128,-2.653682,-5.493318,-8.403137,reggae
0.39548552,3123.746872746035,2918.389432370464,6474.76605550319,0.13354284488592422,-74.05514,57.991917,9.14075,29.259012,12.536972,-0.18156925,0.16388878,1.3718828,-5.086096,1.3585657,2.8528216,-1.5553999,0.8874061,1.0362217,-4.33276,-3.7490358,-3.6681318,-1.0577669,-4.1073484,-4.1299996,reggae
0.44496328,2112.4228500725676,2595.0019131845297,4783.210545515516,0.06084407325502707,-265.7504,80.62992,9.762896,36.671837,27.847427,12.097127,15.030738,15.123106,6.558442,6.276877,7.464999,5.6444907,4.3537455,3.0927076,2.405809,2.1856523,2.4868088,1.2768693,-0.21976419,0.81284064,reggae
0.41607943,1910.70451656415,2115.320453968115,3940.1681568119197,0.08333522150522042,-168.54839,109.53381,-20.658592,38.948574,7.9597692,0.3439542,6.055518,4.086732,-1.3686217,0.11313723,0.24130172,0.34436384,5.2999277,3.6820307,2.8584456,4.482372,0.8131429,3.004575,1.5183493,2.4492192,reggae
0.41666585,3094.3909521437877,3136.002321015292,6974.84263975493,0.10086425403615623,-70.058136,54.370975,15.569382,19.790176,27.015215,13.236807,0.6848604,10.065897,6.683065,-0.30576184,2.9682732,6.0125837,1.0904869,3.1692073,0.24553792,3.041889,-5.6019297,-1.3089732,-1.961411,-8.719459,reggae
0.3758746,2081.122071364067,2264.7224331340813,4365.852770174739,0.08282126111755607,-66.063065,97.88207,-18.832132,26.938536,14.007006,6.009,9.442323,10.566963,-0.14506508,8.12406,10.53097,7.996668,3.8080115,4.0102353,2.7168694,0.4248415,-4.1968684,0.10585044,0.14438888,-3.1551206,reggae
0.38932496,1628.9791058659616,1886.1634128667827,3258.1668154546114,0.06708825768561485,-147.05554,120.133255,-21.609074,39.656715,6.9322424,15.089685,-1.0239894,15.946128,2.5368237,4.493649,0.004241212,4.3295503,4.6404495,4.003618,3.0510056,0.5403441,-6.144569,-1.6641567,-0.7328551,0.19195405,reggae
0.39607257,1728.2543051766754,2361.404748536926,3517.897547038138,0.06046832704949729,-132.97755,117.14356,-2.8255317,22.53739,25.921839,0.27844828,13.535485,3.4085538,4.533075,0.5459189,-0.06656407,5.103181,-0.16124612,1.2712299,3.0668733,1.3992589,-0.5403357,0.14149335,-1.0437427,-0.029012522,reggae
0.3585075,2104.4628968567395,2311.178742326257,4379.8585117278135,0.07783120045436968,-194.73463,83.06122,-0.7627878,32.32048,2.794226,23.182392,2.9927297,14.24174,8.548838,10.435963,7.0649824,8.808733,1.413379,5.3996186,2.747304,5.2500467,1.6404417,0.51075685,1.1352805,-1.5689356,reggae
0.36262915,2460.2803864725665,2682.8583691324447,5285.968371610354,0.08037456798627224,-142.82549,83.64071,21.93953,33.868603,4.6425056,4.1749,1.9529142,21.81364,-5.9511547,0.50323474,17.42156,-11.4276705,10.545053,2.1858947,1.4111186,1.7619209,-1.3953843,2.0169687,-1.898823,0.6257142,reggae
0.3807734,2288.3676811914866,2533.797444006217,5005.278988725348,0.060985686146558395,-136.73131,75.61238,-5.3248615,23.456497,0.77311224,12.286208,4.475244,5.1759872,-0.052398987,9.043488,4.8874807,2.3334122,5.496324,0.6596883,1.4760345,3.8427727,-1.5894107,-1.7106454,-4.438338,-9.698051,reggae
0.40876853,3110.220722839697,2852.7354961001915,6393.354560161688,0.12158920630317092,-141.79128,44.11575,21.728647,43.323124,21.75608,11.198306,3.5537155,15.018743,-1.7399637,6.4378867,6.936146,0.73215026,3.972216,1.4803599,4.6681175,0.90209883,2.2232366,3.3828983,-2.6658902,0.51776314,reggae
0.43284577,3089.6371845235235,2973.703815257323,6574.771380147912,0.13615569714327147,-94.20941,68.13329,4.029281,7.6293745,12.79709,-3.193034,-3.9125829,3.8218446,-6.1139255,-0.3497744,0.33202887,-4.674929,-3.0047827,-2.9575613,-3.1939654,-4.9221644,-5.0054274,1.383756,-2.1030285,-2.102471,reggae
0.4493523,2152.02969643979,2666.3259291916725,5070.652994036398,0.05103162159222738,-105.97008,88.03435,19.353218,30.648142,10.009822,18.02315,3.6549733,8.918613,5.8205295,8.8787155,5.68277,10.556987,5.887748,6.1132298,7.048052,5.106947,4.466489,2.1865902,1.4028566,-1.254638,reggae
0.45434636,2148.196262118475,2665.1022043465505,5063.283742386891,0.05099348052010828,-105.8979,88.18377,19.293041,30.603642,9.997768,17.927748,3.6731982,8.917613,5.8576007,8.852504,5.619667,10.515201,5.924942,6.105522,7.059065,5.0793915,4.47481,2.166746,1.4121614,-1.2210686,reggae
0.3896531,2481.3804941498192,2323.998325431332,4847.177315200841,0.13501222024845322,-63.773735,88.247116,-27.589104,18.60206,-3.5912962,5.200759,0.98756754,8.043937,-4.399215,2.2729883,4.151828,-2.204693,10.272971,1.8788111,6.2885714,4.696404,-7.758048,4.5961623,-1.5861208,0.62700343,reggae
0.44055453,2456.1378121301186,2559.8220808021674,5054.224142618909,0.08823842626160093,-105.65565,76.061005,19.503725,36.748367,3.7691278,11.682267,0.079178266,7.1040754,7.6808295,10.45565,0.9845487,-2.1799805,-1.5101478,2.6466477,2.1300302,1.4258405,3.8427145,5.6791573,-0.14798278,-1.5344437,reggae
0.3954067,1777.8395856871614,2173.800932540127,3821.1776414769433,0.06088825647718484,-151.79495,105.13181,-6.177225,47.958878,11.3437,15.089311,11.640217,6.6213846,6.830205,2.4127133,-1.0261004,-0.21477082,-0.640404,-4.0288568,-1.7200599,-0.65943164,-6.973978,-2.430766,-1.1812309,-3.8112738,reggae
0.45274583,2316.624696854046,2334.614681131119,4679.324914352524,0.09374924473124517,-175.49596,78.04712,-2.5311897,52.85592,15.85065,24.752264,5.301399,8.667515,6.656061,9.806562,-3.3486931,4.114943,2.3601956,-3.3549333,0.78741145,-0.26205766,-6.3307433,-6.46277,-1.258727,-6.4548016,reggae
0.47624266,3002.494625958869,2214.0212968413875,5292.746417760296,0.1863670968677494,-155.58315,57.03811,-35.309746,33.295895,-14.187591,25.26532,2.5263436,4.252801,8.490736,4.5747023,2.8324397,2.582413,2.8318624,3.612198,-2.863799,-7.4917164,0.19892108,-1.4493052,-2.1708906,-0.061944734,reggae
0.47692558,2539.12100915184,2644.362515873512,5260.771359755656,0.09429756984725444,-103.13667,67.20503,2.212647,28.504492,4.172197,11.874951,14.244764,14.292829,3.2617517,15.854269,8.042967,4.4690976,8.679431,8.072271,7.982207,5.016624,3.7284534,-0.33410534,-0.9390997,-1.0834334,reggae
0.47338873,2566.692787337276,2629.5151145272002,5313.538532301334,0.09938166147041763,-115.70718,67.075645,1.8735259,29.089333,4.004096,12.039476,14.017004,14.940317,2.3135846,17.086958,7.597496,4.99896,8.5343485,8.272093,7.8963356,5.8686028,3.1140947,0.04592766,-1.5506884,-1.2787603,reggae
0.47338873,2566.692787337276,2629.5151145272002,5313.538532301334,0.09938166147041763,-115.70718,67.075645,1.8735259,29.089333,4.004096,12.039476,14.017004,14.940317,2.3135846,17.086958,7.597496,4.99896,8.5343485,8.272093,7.8963356,5.8686028,3.1140947,0.04592766,-1.5506884,-1.2787603,reggae
0.3267012,1366.30603509098,1736.6468906938685,2562.7176306917054,0.0711814367024362,-285.81232,138.70361,19.84424,35.23696,-8.027189,7.0856385,5.4034834,-3.191105,-1.1556779,3.1936195,1.4858726,-4.054584,-6.334854,-0.92661977,-4.369904,2.877665,1.2375897,1.9655809,0.7916605,-4.2676806,reggae
0.32262853,1787.7487857416345,2120.4404596330965,3818.179979789008,0.07597437222061099,-150.92636,111.803,2.9273295,42.73323,-3.5899298,15.156658,3.4394965,0.19296406,-4.7146034,3.8546546,-0.8910945,-5.3585696,0.68975586,-1.2177814,-5.04668,-5.0637183,-8.564089,-7.9919143,-5.3025365,-1.4623712,reggae
0.39593673,1796.8287818453114,1649.267489517139,3439.308849786108,0.0993631573859242,-175.08768,116.66507,-55.140747,59.922413,1.9667685,1.104377,14.590327,-3.2197511,2.7934747,5.7058887,-1.8393664,7.8793874,0.3937615,0.037213556,-1.1662309,-4.5111394,-2.9468846,-3.6807086,-2.5063093,-7.0526047,reggae
0.6636847,4435.243900599968,2844.2252446099824,7625.376860226943,0.26014779098994584,42.039433,37.371582,-7.9461813,4.528272,8.987509,3.5445337,3.1124957,1.6373551,6.286243,1.839294,-0.5618252,-0.39398807,1.6255051,2.9174168,0.38308132,-2.318378,-4.13814,-2.2003517,-3.338666,-1.8535182,reggae
0.3875852,3296.900340202879,3065.0717474227768,6910.651045443011,0.12183240284222738,-110.190475,48.53022,29.649078,18.42883,-0.4788635,4.649607,-2.266667,-6.606981,-2.1688483,-0.16158272,-0.6826528,0.54308194,1.9096066,-1.050775,1.7288483,0.82494646,-1.684177,2.6568694,3.0987923,3.751805,reggae
0.37554204,3881.1260227531525,3361.7991841177823,8249.731501957656,0.18918764803267596,-75.21107,44.85107,10.090386,1.1554942,1.1521581,-3.1285124,0.13360506,0.05785642,-3.4586189,0.10377251,-1.9272649,-2.3091776,-0.06556702,-3.485168,-0.37858835,-2.724725,2.5186253,-0.9813291,3.6310496,-2.6022103,reggae
0.36946073,1052.2093289413267,1401.0783766385784,2055.438331550899,0.038035334493426144,-194.34181,157.13377,-14.162339,44.095146,3.473085,17.46566,2.9691463,5.8393564,3.0064335,1.0791516,2.5763316,0.797248,0.64433825,-2.4927723,0.8374208,1.3904469,-4.276763,-0.5283137,-1.9652027,-1.3413836,reggae
0.4698794,2868.2336817872942,2676.1258672321205,5796.886498966793,0.13065696297370458,-127.27719,65.996445,4.4382257,30.037287,16.642424,16.518154,-6.402671,15.292097,4.6071773,5.0821195,5.5819497,-0.78587365,6.0574427,3.790388,-2.1808631,1.9984986,-5.5726533,7.7719316,-1.5189961,5.007198,reggae
0.3979016,2313.837204027342,2179.842953889005,4559.143661180395,0.12383575321442382,-159.90152,92.84688,-28.743673,31.435669,-6.624184,12.659293,0.8625209,10.955179,-2.0856833,3.6677675,3.563651,0.32764506,8.555529,2.8379202,6.7411485,4.863227,-7.0094075,3.9774044,-0.7458225,-0.31018016,reggae
0.39876112,2170.5445047828625,2054.4659857534366,4306.240936774942,0.11999294578982986,-138.12206,101.48216,-35.34378,36.139297,-9.510809,14.766629,-0.24059936,11.524782,-2.1052606,3.4101875,4.206286,0.14254123,9.014047,2.766054,6.2425895,5.730653,-7.947048,5.203199,-1.486348,0.46314713,reggae
0.37098062,2108.8990772454226,2526.9446064031963,4604.591543104699,0.0892859840245553,-147.48877,113.322845,-6.315885,9.105178,24.558632,-9.785895,13.157574,-2.0029883,-2.6998773,12.218942,-4.130988,-1.0219926,1.9628538,1.4776332,0.008976983,-2.9920416,-3.5767972,-3.8816023,-0.49678284,-3.063013,reggae
0.36560374,2022.4768503475636,2129.8378919153606,3834.300738199681,0.09561853489945862,-97.74688,108.831245,-24.91616,21.304543,12.560808,7.772594,-3.283714,3.5324554,0.6926852,4.193992,-9.666188,4.2679224,2.4615843,-6.629178,-3.1593566,-1.0963082,-4.8259826,-0.11778459,-7.4312525,-7.7035594,reggae
0.424284,2617.0246825399286,2787.4363359575436,5718.972275594548,0.1031685790071539,-69.00836,79.147644,13.090506,29.389801,0.28301826,4.157034,-0.43785128,0.18406036,2.8089018,0.6066119,-2.8005455,-0.5115621,-3.1768956,-7.2172713,-4.4101715,-6.8048115,-9.389655,-2.3438294,-5.9395776,-7.361755,reggae
0.416339,1629.7999503085323,1577.9775335292209,3183.466751558875,0.0796547968629157,-166.9703,116.667274,-44.264084,70.55627,2.3070652,16.030579,12.499926,4.086876,5.3163548,4.5117264,7.3026843,7.5875144,2.911795,1.4875743,1.1319581,-3.12966,-1.9621876,-1.0040345,-4.650795,-4.9487424,reggae
0.27197745,2006.8922114716922,2110.8352194083654,4136.972973462877,0.09398639912026295,-142.77971,103.12829,-15.2330265,38.27575,-13.001493,2.7559087,-1.6653072,-3.4382772,-4.4569297,-9.2942,-10.123964,-2.1150646,-4.457651,-7.91007,-3.740126,0.51464665,-5.025696,0.3115811,1.5778793,1.209419,reggae
0.41003862,2026.298986070191,2398.102837187365,4462.743857399217,0.0648337804524362,-134.57036,93.526825,8.514836,34.874977,3.2860935,15.515309,4.9772334,8.551085,-1.3025378,2.7227693,5.070638,11.86422,4.42166,2.067284,1.3203167,0.2955308,-2.3404417,0.37832528,0.91216713,-0.4425572,reggae
0.43110606,2467.092359992306,2006.39110816686,4723.482136383411,0.13959632395591648,-67.06287,80.68954,-43.871212,57.72737,-12.792742,33.58746,-7.736653,14.120295,-1.2341189,7.4195065,-2.040987,6.100952,-6.632663,-1.0046662,-4.7641253,1.0638727,3.5041237,4.5452724,-1.290193,-3.1474268,reggae
0.38757712,1996.327664393569,2097.080527547891,4227.935352015661,0.09022025147428461,-116.60436,109.2507,-23.165134,40.68874,-11.888447,23.158089,-15.411178,15.128495,-13.53074,12.694694,-10.87374,8.501457,-11.581522,2.1991951,-6.184312,1.9928461,-7.9548,2.0888877,-2.4004726,-1.5458374,rock
0.36539575,1529.4749606252742,1845.6148917301423,3271.9227518670245,0.05495977438611756,-111.22388,134.12848,-24.652063,41.524403,-3.0621228,28.465319,-10.584466,14.914135,-14.391981,8.840387,-4.534185,9.934852,-4.673302,3.615293,-5.5497866,3.3586605,-4.9490037,-1.4787058,0.09375732,-5.35548,rock
0.4368056,1875.3156310172185,1983.9737890802326,3929.5264578197507,0.07680441258217324,-120.40323,117.56333,-27.613575,42.830257,-6.729611,21.624243,-12.094099,17.932444,-10.451455,12.271442,-6.5443945,13.512891,-2.4091861,6.6979303,-3.1515474,5.454988,-2.2361844,1.0509149,-1.6529503,-0.04047333,rock
0.37994888,1421.4459797175741,1902.6784665147325,3042.4933838457077,0.0430986562258314,-156.54012,130.71361,-1.4661558,36.217285,0.36736363,31.955133,-0.61561614,20.14587,-11.344088,13.852134,-3.7818542,11.536494,-3.2097268,5.0602937,-1.7767233,3.542736,-2.4375637,-0.72459745,-1.4206228,0.65295047,rock
0.37279788,1345.6930613276413,1841.674808531056,2938.9907872317285,0.04107944520978345,-127.94887,134.44507,1.0183281,54.449253,-0.45401055,35.81971,-10.859722,16.391262,-10.03281,6.590871,-6.69505,11.037278,-8.381531,2.1022592,-6.341282,0.99034613,-5.316259,-0.8457284,-4.655758,-4.7896895,rock
0.3767348,1542.1318211375358,1591.7341647634244,2869.736475402407,0.07702117471481051,-62.320366,153.77756,-55.120445,28.000357,-6.83579,17.456442,-22.604282,18.13094,-12.575698,4.49354,-8.38161,7.2090592,-2.5195832,4.835718,-6.2701836,-0.7175833,-2.2724545,-5.2424,-5.2178884,-6.273051,rock
0.3445343,1676.1187569165345,1653.8328254021685,3255.085885386456,0.08730529171500387,-98.358635,136.56776,-46.696262,46.458588,-17.12096,10.532163,-14.555085,16.543955,-12.294144,3.7012367,-12.640328,2.9430163,-12.501708,0.104977876,-0.7759731,-5.6928034,-8.626592,-1.8932967,-2.1970022,-3.4007528,rock
0.35919258,1282.165908973539,1729.5183680983132,2675.7877641930104,0.047179750942575406,-140.43687,149.29367,-10.066175,38.77676,1.5533377,20.108948,-11.32927,16.278437,-13.238436,10.177036,-9.248425,4.6952343,-8.369309,2.2745683,-6.503379,-1.6295522,-6.49412,-4.714331,-2.569852,-1.7882537,rock
0.40878034,1717.1319766865513,1842.4518125434777,3362.185676025957,0.08495074137180975,-14.908175,138.42683,-41.885265,22.062822,-18.6578,31.995592,-20.35656,15.694175,-17.338974,14.860865,-8.898306,12.252061,-5.8198814,9.969906,-3.1631436,1.9790851,-6.9199357,3.1263523,-2.98227,-6.675493,rock
0.37627077,1181.23133754234,1607.5045113960184,2367.1951470961426,0.04253295992846094,-178.57799,154.01588,-4.9624496,21.934084,-2.0543857,23.67673,-1.2855753,11.557677,-6.0286045,4.9412613,-2.9380596,5.409702,-4.12132,2.985504,-5.3194838,-8.831205,-11.076914,-3.2054653,3.858559,3.5549753,rock
0.3982412,1857.9488683792245,2182.3372517358093,4191.638665077581,0.07170823665893271,-108.913864,114.95106,-5.2113104,46.188786,-9.133746,20.515863,-17.023136,24.219799,-8.048905,13.437288,-18.375912,8.582783,-11.399688,1.8852863,-10.55351,-0.25683564,-11.796141,-6.499556,-4.3027053,-2.7369103,rock
0.34322685,1537.59067990156,2037.4465260691782,3416.7514455843966,0.05433025787896365,-169.6364,119.087006,7.1784525,53.412632,4.1322384,23.124146,-5.7107005,24.97997,-9.31858,13.471599,-14.267767,5.952584,-13.591864,0.75075,-10.454512,0.08212177,-4.370571,1.1737558,0.4894953,-5.8292294,rock
0.3388159,1863.6767997588174,2067.364799504786,3986.1156490175463,0.0682249371616396,-204.57352,106.97721,-10.207575,45.588318,3.0321736,24.003119,-7.5036745,20.07266,-5.162976,8.743988,-10.107703,4.366062,-6.955888,4.7083664,-8.220146,-0.81469554,-9.630579,-7.3873305,-9.438677,-3.135942,rock
0.44036755,1597.5312610466342,2238.4402832248616,3825.590865628625,0.04610991275135344,-211.27948,95.70349,40.660316,68.32311,5.322774,30.941034,-5.283858,22.811829,-1.598539,17.492416,-11.498826,8.727709,-10.444213,5.703927,-7.907339,3.7158818,-6.6251955,-1.2755089,2.7861042,6.2712965,rock
0.3806428,1937.046639153859,2008.4182196333072,3986.1489563696346,0.0835791733130317,-256.34885,103.1214,-8.430392,48.598797,-4.187839,17.345722,-6.6868405,17.043678,-4.6182237,5.3208127,-10.026878,8.226202,-6.2075515,3.4330337,-3.6595218,1.7026937,-5.4170513,-3.2474403,-3.8774917,-1.03224,rock
0.34373143,2335.5626669025687,2098.9040134877414,4500.098052766096,0.11416000519624904,-174.91249,90.92643,-18.71811,41.620026,-8.87843,9.088252,-12.459865,13.130785,-9.689802,4.3432865,-13.47969,6.744279,-10.387733,7.144447,-5.7895694,0.80127424,-8.1376505,-5.7136903,-3.350857,-0.4171779,rock
0.46152657,2459.4994227321536,2221.3928426175794,5024.264179415603,0.1428334058391338,-15.524082,99.91709,-37.429176,45.791595,-20.603975,25.475899,-18.470533,26.3445,-20.008743,20.965143,-13.496513,10.816457,-15.384132,3.5381389,-7.563175,3.798285,-7.9826446,6.8192573,-1.9356205,3.7738147,rock
0.41888452,2312.1602850682593,2061.0116954603373,4528.650780343677,0.14054758495262953,-41.370514,105.39511,-43.929245,54.10839,-18.412672,23.52289,-17.610891,20.660818,-18.455559,17.47415,-15.171714,11.307512,-14.155025,2.8250892,-9.470647,3.3382728,-8.199739,3.6971047,-3.673303,-0.15938644,rock
0.48029304,2209.0430756402216,2142.705184287607,4593.583463239559,0.11578005667536737,-67.56019,109.12597,-32.71224,45.65411,-11.677257,27.489498,-16.328823,22.0796,-15.44443,19.390316,-11.603704,11.574816,-10.506813,4.440585,-7.0063405,5.0231023,-6.752905,3.8088467,-2.6430824,-0.070439644,rock
0.43586746,2321.1894793178103,2118.855222406433,4701.482630329177,0.12819063285479504,-84.14444,102.33152,-41.339684,47.025898,-16.93482,26.223608,-18.94004,18.787836,-21.684877,11.045763,-19.228941,5.224471,-16.749979,1.0920829,-9.663457,1.0935525,-7.528377,3.243261,-4.710637,-0.32459465,rock
0.39795968,2188.1430599728205,2120.361766639532,4432.584050083382,0.11753303545533643,-56.91802,115.20157,-30.42883,37.18561,-21.979666,21.861988,-19.756681,14.988837,-24.083414,17.775675,-17.280603,6.7365284,-10.735279,0.81098,-10.165843,3.686327,-8.5505,-0.9122313,-2.5247746,-1.9659616,rock
0.39291555,2158.2060420913685,2060.799798330065,4245.91299530525,0.121568436412413,-55.294132,114.41451,-34.02535,37.986053,-22.318174,18.527521,-18.148191,13.806434,-27.795074,18.1574,-14.61977,6.545059,-8.257501,-2.2586515,-11.598119,2.4918122,-10.934322,0.7070463,-0.6763436,-0.06602715,rock
0.41576955,2342.440835994473,2113.03859330357,4595.3987139283645,0.13844302856728538,-34.604416,106.494514,-41.06209,33.665413,-27.230453,21.405287,-21.311342,14.014236,-27.774105,16.053917,-18.816858,5.643859,-14.295788,0.80647624,-10.535533,4.440657,-7.464095,2.070638,-2.8975894,-0.3632786,rock
0.2942067,2294.7859066741844,2207.0114781032335,4847.943384298869,0.11556707088650425,-88.32022,105.42358,-24.499752,41.843143,-22.350811,23.718287,-19.778008,15.135784,-27.0954,13.849635,-15.200919,8.927236,-12.789691,-1.1162225,-10.041493,1.7770392,-7.339207,7.090201,0.5906115,2.5020747,rock
0.40506238,2320.3026430769382,2044.8497065345282,4466.382685614849,0.14343044578982986,-52.450714,99.707,-47.378662,47.020615,-21.012163,22.886744,-18.273773,13.884708,-23.44179,13.509797,-18.65899,5.7050276,-12.884093,1.1867002,-12.405954,0.38221043,-9.14344,1.5826389,-4.1260085,0.30538186,rock
0.41503528,2510.2309899138795,2115.318540963085,4735.3645342408645,0.15782813406322505,-47.014435,95.766594,-43.91996,52.068375,-22.546331,20.86559,-18.664673,19.256176,-21.24274,21.88429,-19.212248,9.447267,-12.58851,3.8864362,-8.493316,6.269397,-9.121825,2.6884792,-2.4443293,-1.883714,rock
0.38326526,2263.1554320011815,2150.1343895611294,4602.92617550029,0.12290601737722351,-58.954296,106.57883,-31.808132,47.91428,-17.426596,27.756342,-14.011199,22.417744,-20.547344,19.562061,-14.5790825,10.17252,-10.945104,4.5226665,-9.720912,4.611316,-10.109052,1.4524499,-2.9995203,-0.6238199,rock
0.40252918,2669.22560161555,2440.309175639267,5445.858736303938,0.13342209570917182,-123.32943,74.88332,-17.064665,31.612314,2.5440168,17.330688,-3.8126943,9.729454,-7.2345123,11.266804,0.3798721,3.473368,1.668363,-3.1594844,-1.081949,0.31769282,-5.9882374,-0.32016966,-2.339703,-4.321177,rock
